name,band,telescope,exptime,jd,date,filename,note
flat_20220903-0018OIII,OIII,B&C,7.0,2459825.2893787036,2022-09-02T18:56:42.32,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0018OIII.fit,good
flats_20220904-0004_R_,R,B&C,4.0,2459827.2784671295,2022-09-04T18:40:59.56,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0004_R_.fit,over
Flat-0009ii,i,,0.1,2458725.6730671297,2019-08-30T04:09:13,/home/phys/astro8/MJArchive/octans/20190830/Flat-0009ii.fit,good
Flat -0026g,g,B&C,15.0,2459687.27858125,2022-04-17T18:41:09.42,/home/phys/astro8/MJArchive/octans/20220417/Flat -0026g.fit,good
flats_20220906-0004_Ha,Halpha,B&C,8.0,2459828.7627980323,2022-09-06T06:18:25.75,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0004_Ha.fit,good
Flat-0001R,R,,1.0,2458725.642384259,2019-08-30T03:25:02,/home/phys/astro8/MJArchive/octans/20190830/Flat-0001R.fit,over
flats_20220904-0011_R_,R,B&C,2.0,2459827.2790949075,2022-09-04T18:41:53.80,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0011_R_.fit,good
flats_20220906-0010_R_,R,B&C,2.0,2459828.7744619213,2022-09-06T06:35:13.51,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0010_R_.fit,good
Flat-0018V,V,,5.0,2458725.699861111,2019-08-30T04:47:48,/home/phys/astro8/MJArchive/octans/20190830/Flat-0018V.fit,good
flats-0018r,r,,8.0,2459605.207675463,2022-01-25T16:59:03.16,/home/phys/astro8/MJArchive/octans/20220125/flats-0018r.fit,good
flats_20220906-0009_R_,R,B&C,2.0,2459828.774393866,2022-09-06T06:35:07.63,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0009_R_.fit,good
flat-0010r,r,,9.0,2459610.2120714122,2022-01-30T17:05:22.97,/home/phys/astro8/MJArchive/octans/20220130/flat-0010r.fit,over
flats_20220905-0013_OIII,OIII,B&C,10.0,2459828.285589699,2022-09-05T18:51:14.95,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0013_OIII.fit,good
flats_20220904-0004_g,g,B&C,10.0,2459827.272819676,2022-09-04T18:32:51.62,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0004_g.fit,good
flat-0004g,g,,25.0,2459617.215170949,2022-02-06T17:09:50.77,/home/phys/astro8/MJArchive/octans/20220206/flat-0004g.fit,over
flats-0013r,r,,10.0,2459605.206837037,2022-01-25T16:57:50.72,/home/phys/astro8/MJArchive/octans/20220125/flats-0013r.fit,good
flat-0030V,V,,6.0,2459606.211366088,2022-01-26T17:04:22.03,/home/phys/astro8/MJArchive/octans/20220126/flat-0030V.fit,over
flat_20220903-0001OIII,OIII,B&C,30.0,2459825.2826655093,2022-09-02T18:47:02.30,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0001OIII.fit,good
Flats_20220908-0008_B,B,B&C,12.0,2459831.2700375,2022-09-08T18:28:51.24,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0008_B.fit,over
Flat-0009i,i,,2.0,2459684.285085417,2022-04-14T18:50:31.38,/home/phys/astro8/MJArchive/octans/20220414/Flat-0009i.fit,good
Flat-0010gg,g,,5.0,2458725.6757986112,2019-08-30T04:13:09,/home/phys/astro8/MJArchive/octans/20190830/Flat-0010gg.fit,good
Flat-0010I,I,,0.1,2458725.674733796,2019-08-30T04:11:37,/home/phys/astro8/MJArchive/octans/20190830/Flat-0010I.fit,good
flats-0018V,V,,4.0,2459605.210974074,2022-01-25T17:03:48.16,/home/phys/astro8/MJArchive/octans/20220125/flats-0018V.fit,good
flat_20220903-0008r,r,B&C,12.0,2459825.2765943287,2022-09-02T18:38:17.75,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0008r.fit,good
flat-0013r,r,,0.1,2459603.8751298613,2022-01-24T09:00:11.22,/home/phys/astro8/MJArchive/octans/20220124/flat-0013r.fit,lower
Flat-0010r,r,B&C,10.0,2459686.970791551,2022-04-17T11:17:56.39,/home/phys/astro8/MJArchive/octans/20220417/Flat-0010r.fit,good
Flat-0008r,r,B&C,4.0,2459686.2810450234,2022-04-16T18:44:42.29,/home/phys/astro8/MJArchive/octans/20220416/Flat-0008r.fit,lower
Flat-0026uu,u,,60.0,2458725.7259027776,2019-08-30T05:25:18,/home/phys/astro8/MJArchive/octans/20190830/Flat-0026uu.fit,lower
Flats-0005-r,r,,5.0,2459399.735184722,2021-07-04T05:38:39.96,/home/phys/astro8/MJArchive/octans/20210704/Flats-0005-r.fit,lower
flats_20220906-0002_SII,SII,B&C,6.0,2459828.7641841434,2022-09-06T06:20:25.51,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0002_SII.fit,good
Flat-0024I,I,,0.1,2458725.719363426,2019-08-30T05:15:53,/home/phys/astro8/MJArchive/octans/20190830/Flat-0024I.fit,good
Flat-0011g,g,,12.0,2459682.2779605323,2022-04-12T18:40:15.79,/home/phys/astro8/MJArchive/octans/20220412/Flat-0011g.fit,good
flats-0048V,V,,2.0,2459605.2134177084,2022-01-25T17:07:19.29,/home/phys/astro8/MJArchive/octans/20220125/flats-0048V.fit,good
Flat20220908-0004_g,g,B&C,5.0,2459830.77831169,2022-09-08T06:40:46.13,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0004_g.fit,over
flat-0013,r,,7.0,2459606.859251736,2022-01-27T08:37:19.35,/home/phys/astro8/MJArchive/octans/20220127/flat-0013.fit,good
flats_20220904-0008_g,g,B&C,8.0,2459827.273720949,2022-09-04T18:34:09.49,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0008_g.fit,good
flat-0007g,g,,20.0,2459605.866072222,2022-01-26T08:47:08.64,/home/phys/astro8/MJArchive/octans/20220126/flat-0007g.fit,over
Flat-0003r,r,B&C,10.0,2459686.270437963,2022-04-16T18:29:25.84,/home/phys/astro8/MJArchive/octans/20220416/Flat-0003r.fit,lower
Flats-0017-z,z,,5.0,2459399.7419671295,2021-07-04T05:48:25.96,/home/phys/astro8/MJArchive/octans/20210704/Flats-0017-z.fit,lower
flat-0012z,z,,5.0,2459603.8774324073,2022-01-24T09:03:30.16,/home/phys/astro8/MJArchive/octans/20220124/flat-0012z.fit,lower
flats-0022r,r,,8.0,2459605.2082396992,2022-01-25T16:59:51.91,/home/phys/astro8/MJArchive/octans/20220125/flats-0022r.fit,over
flat-0016,r,,10.0,2459606.8597899307,2022-01-27T08:38:05.85,/home/phys/astro8/MJArchive/octans/20220127/flat-0016.fit,over
flat-0028r,r,B&C,10.0,2459686.9821659722,2022-04-17T11:34:19.14,/home/phys/astro8/MJArchive/octans/20220417/flat-0028r.fit,good
flat_20220903-0008g,g,B&C,15.0,2459825.2747814814,2022-09-02T18:35:41.12,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0008g.fit,over
Flats_20220908-0008_Ha,Halpha,B&C,8.0,2459831.283802083,2022-09-08T18:48:40.50,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0008_Ha.fit,good
Flat-0011r,r,B&C,10.0,2459686.9709520834,2022-04-17T11:18:10.26,/home/phys/astro8/MJArchive/octans/20220417/Flat-0011r.fit,good
flat_20220830-0002fr,r,B&C,2.0,2459821.7722467594,2022-08-30T06:32:02.12,/home/phys/astro8/MJArchive/octans/20220830/flat_20220830-0002fr.fit,lower
Flat-0019B,B,,50.0,2458725.7022337965,2019-08-30T04:51:13,/home/phys/astro8/MJArchive/octans/20190830/Flat-0019B.fit,good
flats-0017V,V,,4.0,2459605.210867014,2022-01-25T17:03:38.91,/home/phys/astro8/MJArchive/octans/20220125/flats-0017V.fit,good
flat_20220830-0004fr,r,B&C,5.0,2459821.7725671297,2022-08-30T06:32:29.80,/home/phys/astro8/MJArchive/octans/20220830/flat_20220830-0004fr.fit,lower
flat-0007g,g,,30.0,2459610.2053815974,2022-01-30T16:55:44.97,/home/phys/astro8/MJArchive/octans/20220130/flat-0007g.fit,good
flat-0003_g,g,,20.0,2459606.86627581,2022-01-27T08:47:26.23,/home/phys/astro8/MJArchive/octans/20220127/flat-0003_g.fit,good
flat-0009V,V,,15.0,2459606.2081622686,2022-01-26T16:59:45.22,/home/phys/astro8/MJArchive/octans/20220126/flat-0009V.fit,over
Flat-0001uu,u,,60.0,2458725.642662037,2019-08-30T03:25:26,/home/phys/astro8/MJArchive/octans/20190830/Flat-0001uu.fit,lower
flats_20220905-0016_i,i,B&C,0.5,2459828.2817145833,2022-09-05T18:45:40.14,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0016_i.fit,good
Flat-0027V,V,,5.0,2458725.7283796296,2019-08-30T05:28:52,/home/phys/astro8/MJArchive/octans/20190830/Flat-0027V.fit,good
Flat20220908-0011_g,g,B&C,5.0,2459830.779135764,2022-09-08T06:41:57.33,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0011_g.fit,good
Flat-0019uu,u,,60.0,2458725.703715278,2019-08-30T04:53:21,/home/phys/astro8/MJArchive/octans/20190830/Flat-0019uu.fit,lower
flat-0001g,g,,15.0,2459605.8646949073,2022-01-26T08:45:09.64,/home/phys/astro8/MJArchive/octans/20220126/flat-0001g.fit,over
Flat20220908-0008_i,i,B&C,10.0,2459830.7831209493,2022-09-08T06:47:41.65,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0008_i.fit,good
flat-0029r,r,,15.0,2459605.8643824076,2022-01-26T08:44:42.64,/home/phys/astro8/MJArchive/octans/20220126/flat-0029r.fit,good
Flat -0023g,g,B&C,15.0,2459687.2779265046,2022-04-17T18:40:12.85,/home/phys/astro8/MJArchive/octans/20220417/Flat -0023g.fit,lower
flats_20220904-0006_Ha,Halpha,B&C,10.0,2459827.2900114586,2022-09-04T18:57:36.99,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0006_Ha.fit,good
flats_20220905-0008_i,i,B&C,0.5,2459828.2793490742,2022-09-05T18:42:15.76,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0008_i.fit,good
FlatDome-0009g,g,B&C,5.0,2459687.869394329,2022-04-18T08:51:55.67,/home/phys/astro8/MJArchive/octans/20220417/FlatDome-0009g.fit,good
flat-0004V,V,,7.0,2459610.2132686344,2022-01-30T17:07:06.41,/home/phys/astro8/MJArchive/octans/20220130/flat-0004V.fit,good
Flat-0015gg,g,,5.0,2458725.6916319444,2019-08-30T04:35:57,/home/phys/astro8/MJArchive/octans/20190830/Flat-0015gg.fit,good
flats_20220906-0007_i,i,B&C,0.8,2459828.7717961804,2022-09-06T06:31:23.19,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0007_i.fit,over
flats_20220905-0015_R_,R,B&C,1.0,2459828.278279861,2022-09-05T18:40:43.38,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0015_R_.fit,good
flat-0002g,g,,15.0,2459605.8649126156,2022-01-26T08:45:28.45,/home/phys/astro8/MJArchive/octans/20220126/flat-0002g.fit,over
flat-0005r,r,,10.0,2459617.217750463,2022-02-06T17:13:33.64,/home/phys/astro8/MJArchive/octans/20220206/flat-0005r.fit,over
Flat-0017uu,u,,60.0,2458725.6971180555,2019-08-30T04:43:51,/home/phys/astro8/MJArchive/octans/20190830/Flat-0017uu.fit,lower
Flat-0011uu,u,,60.0,2458725.678113426,2019-08-30T04:16:29,/home/phys/astro8/MJArchive/octans/20190830/Flat-0011uu.fit,lower
flat-0026,r,,13.0,2459606.861649074,2022-01-27T08:40:46.48,/home/phys/astro8/MJArchive/octans/20220127/flat-0026.fit,good
Flat-0023ii,i,,0.1,2458725.7176851854,2019-08-30T05:13:28,/home/phys/astro8/MJArchive/octans/20190830/Flat-0023ii.fit,good
Flat-0005i,i,,5.0,2459682.2829590277,2022-04-12T18:47:27.66,/home/phys/astro8/MJArchive/octans/20220412/Flat-0005i.fit,good
Flat-0022uu,u,,60.0,2458725.713229167,2019-08-30T05:07:03,/home/phys/astro8/MJArchive/octans/20190830/Flat-0022uu.fit,lower
Flat-0012V,V,,5.0,2458725.680590278,2019-08-30T04:20:03,/home/phys/astro8/MJArchive/octans/20190830/Flat-0012V.fit,good
FlatDome-0005g,g,B&C,5.0,2459687.8689849535,2022-04-18T08:51:20.30,/home/phys/astro8/MJArchive/octans/20220417/FlatDome-0005g.fit,good
flat-0012,r,,7.0,2459606.8591266205,2022-01-27T08:37:08.54,/home/phys/astro8/MJArchive/octans/20220127/flat-0012.fit,good
flats_20220906-0019_i,i,B&C,0.8,2459828.772531134,2022-09-06T06:32:26.69,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0019_i.fit,good
Flat-0011gg,g,,5.0,2458725.6789699076,2019-08-30T04:17:43,/home/phys/astro8/MJArchive/octans/20190830/Flat-0011gg.fit,good
Flats-0003-g,g,,10.0,2459399.7338890047,2021-07-04T05:36:48.01,/home/phys/astro8/MJArchive/octans/20210704/Flats-0003-g.fit,over
Flat_i_20220829-0003i,i,B&C,5.0,2459821.280410185,2022-08-29T18:43:47.44,/home/phys/astro8/MJArchive/octans/20220829/Flat_i_20220829-0003i.fit,good
Flat-0019ii,i,,0.1,2458725.705,2019-08-30T04:55:12,/home/phys/astro8/MJArchive/octans/20190830/Flat-0019ii.fit,good
Flat20220908-0001_r,r,B&C,7.0,2459830.7799523147,2022-09-08T06:43:07.88,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0001_r.fit,good
flats_20220904-0008_i,i,B&C,1.0,2459827.280230671,2022-09-04T18:43:31.93,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0008_i.fit,good
flat-0013z,z,,5.0,2459603.8775350694,2022-01-24T09:03:39.03,/home/phys/astro8/MJArchive/octans/20220124/flat-0013z.fit,lower
Flat-0012g,g,,12.0,2459682.2781435186,2022-04-12T18:40:31.60,/home/phys/astro8/MJArchive/octans/20220412/Flat-0012g.fit,good
flats_20220904-0005_SII,SII,B&C,10.0,2459827.2880583336,2022-09-04T18:54:48.24,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0005_SII.fit,good
flat_20220903-0018OIII,OIII,B&C,7.0,2459825.2893787036,2022-09-02T18:56:42.32,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0018OIII.fit,good
flat-0003_V,V,,30.0,2459606.864727778,2022-01-27T08:45:12.48,/home/phys/astro8/MJArchive/octans/20220127/flat-0003_V.fit,good
flat-0022r,r,,10.0,2459605.8630550927,2022-01-26T08:42:47.96,/home/phys/astro8/MJArchive/octans/20220126/flat-0022r.fit,good
flat-0025V,V,,6.0,2459606.2107708333,2022-01-26T17:03:30.60,/home/phys/astro8/MJArchive/octans/20220126/flat-0025V.fit,good
flats_20220906-0005_OIII,OIII,B&C,10.0,2459828.7661770834,2022-09-06T06:23:17.70,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0005_OIII.fit,good
Flats_20220908-0001_OIII,OIII,B&C,20.0,2459831.27791956,2022-09-08T18:40:12.25,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0001_OIII.fit,over
flat-0019V,V,,8.0,2459606.209977315,2022-01-26T17:02:22.04,/home/phys/astro8/MJArchive/octans/20220126/flat-0019V.fit,good
flats_20220906-0010_Ha,Halpha,B&C,10.0,2459828.7638144675,2022-09-06T06:19:53.57,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0010_Ha.fit,good
Flat20220908-0001_i,i,B&C,15.0,2459830.7813418983,2022-09-08T06:45:07.94,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0001_i.fit,over
Flats_20220908-0005_SII,SII,B&C,12.0,2459831.2812442128,2022-09-08T18:44:59.50,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0005_SII.fit,over
flats_20220904-0007_SII,SII,B&C,10.0,2459827.2883797456,2022-09-04T18:55:16.01,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0007_SII.fit,good
flat_20220903-0006i,i,B&C,3.0,2459825.2787282406,2022-09-02T18:41:22.12,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0006i.fit,good
flats_20220905-0008_r,r,B&C,8.0,2459828.273815741,2022-09-05T18:34:17.68,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0008_r.fit,good
Flats_20220908-0010_B,B,B&C,12.0,2459831.2704041665,2022-09-08T18:29:22.92,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0010_B.fit,over
flat-0006z,z,,1.0,2459603.8763827546,2022-01-24T09:01:59.47,/home/phys/astro8/MJArchive/octans/20220124/flat-0006z.fit,lower
flats_20220905-0011_i,i,B&C,0.5,2459828.2795031248,2022-09-05T18:42:29.07,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0011_i.fit,good
Flat-0007i,i,,26.0,2459682.778509838,2022-04-13T06:41:03.25,/home/phys/astro8/MJArchive/octans/20220413/Flat-0007i.fit,good
Flat -0011g,g,B&C,15.0,2459687.274423843,2022-04-17T18:35:10.22,/home/phys/astro8/MJArchive/octans/20220417/Flat -0011g.fit,lower
flats_20220906-0010_g,g,B&C,10.0,2459828.7799523147,2022-09-06T06:43:07.88,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0010_g.fit,good
flat_20220903-0002OIII,OIII,B&C,30.0,2459825.2830569446,2022-09-02T18:47:36.12,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0002OIII.fit,good
Flat-0009g,g,,13.0,2459684.280347338,2022-04-14T18:43:42.01,/home/phys/astro8/MJArchive/octans/20220414/Flat-0009g.fit,over
flats-0005r,r,,20.0,2459605.2047710647,2022-01-25T16:54:52.22,/home/phys/astro8/MJArchive/octans/20220125/flats-0005r.fit,good
flat-0002_V,V,,30.0,2459606.8643357637,2022-01-27T08:44:38.61,/home/phys/astro8/MJArchive/octans/20220127/flat-0002_V.fit,good
Flat-0004uu,u,,60.0,2458725.650960648,2019-08-30T03:37:23,/home/phys/astro8/MJArchive/octans/20190830/Flat-0004uu.fit,lower
flat-0006r,r,,8.0,2459605.8606216437,2022-01-26T08:39:17.71,/home/phys/astro8/MJArchive/octans/20220126/flat-0006r.fit,over
flat-0001V,V,,10.0,2459606.206258218,2022-01-26T16:57:00.71,/home/phys/astro8/MJArchive/octans/20220126/flat-0001V.fit,good
flats_20220906-0025_i,i,B&C,1.0,2459828.773020139,2022-09-06T06:33:08.94,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0025_i.fit,good
flat-0002V,V,,15.0,2459606.2065431713,2022-01-26T16:57:25.33,/home/phys/astro8/MJArchive/octans/20220126/flat-0002V.fit,good
flat_20220903-0005r,r,B&C,12.0,2459825.2760452544,2022-09-02T18:37:30.31,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0005r.fit,good
Flat-0003g,g,,30.0,2459682.2752340278,2022-04-12T18:36:20.22,/home/phys/astro8/MJArchive/octans/20220412/Flat-0003g.fit,good
flats_20220906-0010_SII,SII,B&C,8.0,2459828.765320602,2022-09-06T06:22:03.70,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0010_SII.fit,good
Flat-0014r,r,,3.0,2459684.2837038194,2022-04-14T18:48:32.01,/home/phys/astro8/MJArchive/octans/20220414/Flat-0014r.fit,good
Flat-0015ii,i,,0.1,2458725.692071759,2019-08-30T04:36:35,/home/phys/astro8/MJArchive/octans/20190830/Flat-0015ii.fit,good
flats_20220906-0008_R_,R,B&C,2.0,2459828.774325926,2022-09-06T06:35:01.76,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0008_R_.fit,good
Flats_20220908-0003_g,g,B&C,3.5,2459831.271937963,2022-09-08T18:31:35.44,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0003_g.fit,good
Flats_20220908-0007_B,B,B&C,12.0,2459831.2698530094,2022-09-08T18:28:35.30,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0007_B.fit,good
Flat-0002g,g,,30.0,2459682.2748427084,2022-04-12T18:35:46.41,/home/phys/astro8/MJArchive/octans/20220412/Flat-0002g.fit,good
Flat_OIII_20220829-0002OIII,OIII,B&C,10.0,2459821.2824877314,2022-08-29T18:46:46.94,/home/phys/astro8/MJArchive/octans/20220829/Flat_OIII_20220829-0002OIII.fit,lower
Flats-0015-z,z,,5.0,2459399.7411685186,2021-07-04T05:47:16.96,/home/phys/astro8/MJArchive/octans/20210704/Flats-0015-z.fit,lower
Flat -0001g,g,B&C,15.0,2459687.2707462963,2022-04-17T18:29:52.48,/home/phys/astro8/MJArchive/octans/20220417/Flat -0001g.fit,lower
flat-0011V,V,,7.0,2459610.214215509,2022-01-30T17:08:28.22,/home/phys/astro8/MJArchive/octans/20220130/flat-0011V.fit,over
Flats_20220908-0004_V,V,B&C,2.5,2459831.2740934025,2022-09-08T18:34:41.67,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0004_V.fit,good
Flat-0018gg,g,,5.0,2458725.701400463,2019-08-30T04:50:01,/home/phys/astro8/MJArchive/octans/20190830/Flat-0018gg.fit,good
Flat20220908-0009_r,r,B&C,10.0,2459830.78115463,2022-09-08T06:44:51.76,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0009_r.fit,good
Flat-0017i,i,,3.0,2459682.2842466435,2022-04-12T18:49:18.91,/home/phys/astro8/MJArchive/octans/20220412/Flat-0017i.fit,good
Flats_20220908-0009_Ha,Halpha,B&C,8.0,2459831.283940278,2022-09-08T18:48:52.44,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0009_Ha.fit,good
Flat-0014g,g,,5.0,2459684.281202315,2022-04-14T18:44:55.88,/home/phys/astro8/MJArchive/octans/20220414/Flat-0014g.fit,good
flat_20220903-0012Ha,Halpha,B&C,7.0,2459825.291168287,2022-09-02T18:59:16.94,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0012Ha.fit,good
flat_20220903-0012OIII,OIII,B&C,7.0,2459825.288626389,2022-09-02T18:55:37.32,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0012OIII.fit,good
Flats-0020-z,z,,5.0,2459399.743165162,2021-07-04T05:50:09.47,/home/phys/astro8/MJArchive/octans/20210704/Flats-0020-z.fit,lower
Flats-0001-g,g,,10.0,2459399.7327431715,2021-07-04T05:35:09.01,/home/phys/astro8/MJArchive/octans/20210704/Flats-0001-g.fit,over
flats-0024V,V,,4.0,2459605.211534028,2022-01-25T17:04:36.54,/home/phys/astro8/MJArchive/octans/20220125/flats-0024V.fit,over
FlatDome-0010g,g,B&C,5.0,2459687.8722813656,2022-04-18T08:56:05.11,/home/phys/astro8/MJArchive/octans/20220418/FlatDome-0010g.fit,good
flats_20220906-0001_SII,SII,B&C,6.0,2459828.7640706017,2022-09-06T06:20:15.70,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0001_SII.fit,good
Flat -0015g,g,B&C,15.0,2459687.276179514,2022-04-17T18:37:41.91,/home/phys/astro8/MJArchive/octans/20220417/Flat -0015g.fit,lower
flats_20220906-0002_R_,R,B&C,1.5,2459828.773922222,2022-09-06T06:34:26.88,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0002_R_.fit,good
flats_20220905-0002_r,r,B&C,10.0,2459828.2728935187,2022-09-05T18:32:58.00,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0002_r.fit,good
flat-0012g,g,,20.0,2459606.204470718,2022-01-26T16:54:26.27,/home/phys/astro8/MJArchive/octans/20220126/flat-0012g.fit,over
flat_20220903-0003SII,SII,B&C,13.0,2459825.286587963,2022-09-02T18:52:41.20,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0003SII.fit,good
flat-0001g,g,,30.0,2459610.2007875,2022-01-30T16:49:08.04,/home/phys/astro8/MJArchive/octans/20220130/flat-0001g.fit,lower
flat_20220903-0008Ha,Halpha,B&C,7.0,2459825.2906315974,2022-09-02T18:58:30.57,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0008Ha.fit,good
flats_20220904-0006_i,i,B&C,1.0,2459827.280115625,2022-09-04T18:43:21.99,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0006_i.fit,good
Flat-0020rr,r,,5.0,2458725.707962963,2019-08-30T04:59:28,/home/phys/astro8/MJArchive/octans/20190830/Flat-0020rr.fit,over
Flat-0013ii,i,,0.1,2458725.6857291665,2019-08-30T04:27:27,/home/phys/astro8/MJArchive/octans/20190830/Flat-0013ii.fit,good
flats_20220906-0007_r,r,B&C,8.0,2459828.777722801,2022-09-06T06:39:55.25,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0007_r.fit,good
Flat-0021gg,g,,5.0,2458725.710914352,2019-08-30T05:03:43,/home/phys/astro8/MJArchive/octans/20190830/Flat-0021gg.fit,good
flat-0021r,r,B&C,10.0,2459686.981042477,2022-04-17T11:32:42.07,/home/phys/astro8/MJArchive/octans/20220417/flat-0021r.fit,good
flat-0009g,g,,30.0,2459606.2027837965,2022-01-26T16:52:00.52,/home/phys/astro8/MJArchive/octans/20220126/flat-0009g.fit,over
flat-0011r,r,,0.1,2459603.8750387733,2022-01-24T09:00:03.35,/home/phys/astro8/MJArchive/octans/20220124/flat-0011r.fit,lower
